recording_id,dataset_id,subject_id,label,target,valid_windows,rejected_windows,acc__rms__median,acc__rms__iqr,acc__std__median,acc__std__iqr,acc__mad__median,acc__mad__iqr,acc__jerk_rms__median,acc__jerk_rms__iqr,acc__zcr__median,acc__zcr__iqr,acc__log_power_3_12__median,acc__log_power_3_12__iqr,acc__dominant_hz__median,acc__dominant_hz__iqr,acc__peak_ratio__median,acc__peak_ratio__iqr,acc__spectral_entropy__median,acc__spectral_entropy__iqr,acc__tremor_total_ratio__median,acc__tremor_total_ratio__iqr,acc__ratio_3_6__median,acc__ratio_3_6__iqr,acc__ratio_6_9__median,acc__ratio_6_9__iqr,acc__ratio_9_12__median,acc__ratio_9_12__iqr,gyro__rms__median,gyro__rms__iqr,gyro__std__median,gyro__std__iqr,gyro__mad__median,gyro__mad__iqr,gyro__jerk_rms__median,gyro__jerk_rms__iqr,gyro__zcr__median,gyro__zcr__iqr,gyro__log_power_3_12__median,gyro__log_power_3_12__iqr,gyro__dominant_hz__median,gyro__dominant_hz__iqr,gyro__peak_ratio__median,gyro__peak_ratio__iqr,gyro__spectral_entropy__median,gyro__spectral_entropy__iqr,gyro__tremor_total_ratio__median,gyro__tremor_total_ratio__iqr,gyro__ratio_3_6__median,gyro__ratio_3_6__iqr,gyro__ratio_6_9__median,gyro__ratio_6_9__iqr,gyro__ratio_9_12__median,gyro__ratio_9_12__iqr
dataset_a:imu_20260721_223610,dataset_a,BIBI,non_tremor,0,7,0,0.01388034034067365,0.01859433997666425,0.008807145066677714,0.01284554561494645,0.0035157481589954635,0.004213151028236871,0.2315786487481334,0.2752664937680803,0.1646586345381526,0.05823293172690763,-4.075746931587163,0.9551416207402124,3.8000000000000003,1.5000000000000004,0.17814591211524713,0.07365652487155089,0.7866208666257242,0.11970263161845895,0.7182893886789153,0.12779341223938556,0.7319346198587566,0.1922926095345261,0.15653531048355945,0.10283611890717817,0.06096704024425019,0.0483998310133837,2.4518146446973934,3.433949527930163,1.706649634193138,2.580595020473198,0.6316089199757804,0.7872380421998391,33.69704157528577,47.11691574096474,0.10441767068273092,0.030120481927710843,0.3809379579903202,1.0763799011681174,3.8000000000000003,1.5000000000000004,0.14007553556224853,0.061321774808164364,0.8288001514012782,0.10695152219008763,0.6241292762278288,0.19639031219501746,0.5642391233229941,0.30406593879618726,0.33010127586714094,0.23816139756519364,0.04711243931719652,0.05827198326497875
dataset_a:imu_20260721_223637,dataset_a,BIBI,non_tremor,0,7,0,0.0037312323751486553,0.016158055077301378,0.0015509572292536316,0.011422668867572853,0.0009149958010209471,0.0028613830731255676,0.09040708793664311,0.21582844973385545,0.39759036144578314,0.33333333333333337,-5.064058172475297,1.018799375201862,6.4,3.4,0.09495530500473778,0.08924597696446976,0.9038485808509711,0.1535184388816091,0.7552675333530414,0.0539356798496875,0.38266643744731166,0.4778876808853211,0.3568555047299115,0.24282738628581327,0.16533512069535858,0.16428308554056728,0.6986725892408387,1.8793348164951822,0.31908765867384054,1.6387650508121874,0.20058121663831396,0.2411535990731827,13.894322064040475,20.437001718634725,0.27309236947791166,0.22489959839357426,-0.5967321752134055,0.833531506557527,6.2,2.5999999999999996,0.09573544663777228,0.02991299988871121,0.8847818404555211,0.043725331329876216,0.733309012252412,0.3159191930363764,0.177322947880481,0.33095713333098087,0.4660948030615211,0.0979231425916583,0.20988944396164572,0.1877973595975283
dataset_a:imu_20260721_223912,dataset_a,BIBI,non_tremor,0,7,0,0.00933676654593987,0.004001550914261115,0.005500073320245438,0.0027438176653886296,0.0023511092228224685,0.0003886664334483165,0.16949226456878178,0.09495023891614507,0.18473895582329317,0.0642570281124498,-4.4370116925232015,0.2816300824074922,3.4000000000000004,0.6000000000000005,0.115083568758441,0.029502659088891242,0.8671207581519738,0.05959399551028155,0.7381449957495438,0.03853711347367428,0.6058174871317777,0.19347819124748977,0.15704914168442527,0.12142270796502169,0.13227432668423356,0.12170599237276741,1.5345973582265373,0.7006039589096875,0.9630413363458402,0.5989502168732945,0.32019492612603884,0.08750360197895729,35.15533458766221,17.82975791650842,0.1646586345381526,0.06827309236947793,0.012032550869398768,0.26692481607240515,9.0,4.9,0.06444527926565746,0.012057914815258045,0.9307770112751862,0.026380354895571667,0.6791801592851567,0.07668929713346728,0.32289578666628804,0.16205485887233229,0.3567311535905096,0.12514505476277038,0.2811878965317589,0.14651009923063507
dataset_a:imu_20260721_223934,dataset_a,BIBI,non_tremor,0,7,0,0.007517888081464134,0.0005847758229669386,0.0038962194600150805,0.00019067299389988364,0.002087147950727911,0.0004190289577011455,0.15338515053734542,0.027660814563941788,0.25301204819277107,0.02811244979919683,-4.371608658260028,0.21047111022725495,4.800000000000001,1.2000000000000002,0.08179698295673463,0.009856895018512113,0.9085296334144953,0.023874996053366515,0.81607892703104,0.14896771202031844,0.5112461194231056,0.22748812150891573,0.27535505676312205,0.1892495297670891,0.13284791799208964,0.04231634229282902,1.2439007858678346,0.09968849681984748,0.6777950911926096,0.07343824059350768,0.3616410915932042,0.06541509406256663,23.92336787184264,5.02651724034077,0.2289156626506024,0.030120481927710857,-0.002127486001328686,0.19911290420774613,6.6000000000000005,1.8000000000000007,0.09550885320111492,0.03635913833192608,0.9257201289612654,0.03681164918926283,0.7594395620927336,0.20840079963683533,0.2666956281733026,0.07333576684929832,0.41006032811358734,0.1669587651288178,0.22562244131263878,0.10579620122812883
dataset_a:imu_20260721_223956,dataset_a,BIBI,non_tremor,0,7,0,0.02103592297549194,0.015318069112883541,0.013919843733883818,0.009619451189401967,0.0036532608014362457,0.002745110815428769,0.30975109337088036,0.15399547826488547,0.18072289156626506,0.0923694779116466,-4.147631426344377,0.6165125137698926,3.6,0.7000000000000002,0.12767209559747814,0.06022628028527702,0.819092863556933,0.10448221747153008,0.6758570785549758,0.16627068961077163,0.6783050380209581,0.17769367524349855,0.15182310506798,0.14155992327436234,0.06113291250024192,0.05236387525739602,3.0313242614587104,2.224047751774308,2.2818835359377694,1.746380148053408,0.5739194365356298,0.4120633775598964,42.99767282425889,22.730951186853915,0.10441767068273092,0.05823293172690763,0.26087202905316037,0.5232224664803379,3.4000000000000004,1.6,0.1061227873282259,0.04035257694140741,0.8721129600490732,0.049863339985651955,0.5483563260243006,0.1848703331325769,0.4874486410995693,0.11361546716854964,0.3475857968368797,0.0690255004846656,0.09196783431857741,0.08879043835685849
dataset_a:imu_20260721_224325,dataset_a,BIBI,non_tremor,0,7,0,0.0037349639267754997,0.0071248581699229945,0.0015121601300720471,0.0037878880866873475,0.0010084923025211819,0.0014038789767038115,0.08412352794044316,0.047068730143776105,0.3413654618473896,0.17269076305220887,-5.140058296421325,0.35235509218489813,6.2,2.4000000000000004,0.1366501725960569,0.040906278745163005,0.8809130151364664,0.032109989943822304,0.71434796222705,0.11782573889128156,0.4620938413836014,0.12307749552288971,0.3609670152369187,0.14247655986244412,0.17917882176644156,0.09841774663954397,0.8821669666763572,1.3007723023668423,0.5754883150596873,0.9552770583903933,0.2159461950539561,0.3235467940872486,25.687555826127436,18.189948619256366,0.20481927710843373,0.18072289156626503,-0.4355580387429541,0.6344194116343082,6.2,2.3000000000000007,0.10015802691416081,0.017653981164177004,0.8811337371196813,0.08931718695837265,0.6385529835616458,0.278142612467728,0.31430925523323083,0.06486579204750764,0.4719333395642409,0.09128415664284573,0.1697705991583472,0.09064155792638204
dataset_a:imu_20260721_224347,dataset_a,BIBI,non_tremor,0,7,0,0.02825371999637548,0.01801828579664272,0.013671131969350332,0.009603055458481611,0.008070855358790499,0.005055582703729723,0.4140572969561877,0.2699802162088669,0.15261044176706828,0.046184738955823285,-3.9861309982420634,0.6626831739062968,3.6,0.8999999999999999,0.12491280210005577,0.042521338647767,0.8209693392449756,0.029584392229675238,0.6328607794593339,0.3117988735804176,0.734213705512774,0.22526704232234707,0.14612047520360885,0.12892675330316683,0.0655561855066352,0.0158949466659489,5.698559519807473,3.282616817590779,4.321642389269884,2.289805014506065,1.2006153987501045,0.9257400674997865,82.08482670091708,39.37750403860964,0.13654618473895583,0.024096385542168697,0.6442903209700779,0.9257257506484868,5.0,2.5999999999999996,0.10350704625137688,0.027805485566670035,0.8399745010836731,0.05978891267754438,0.635129923990528,0.4316523395962727,0.6015272883068745,0.3092726183487208,0.2446797773473953,0.14370708590259829,0.11294749917108053,0.0859159845439894
dataset_a:imu_20260721_224411,dataset_a,BIBI,non_tremor,0,7,0,0.028944700127809475,0.011898182659687943,0.02040799330310479,0.007467134162759525,0.007348968697050621,0.0038666678531558522,0.5703594486270207,0.16275747951887437,0.17269076305220885,0.04417670682730923,-3.442798341914967,0.27241425210916903,4.2,1.0999999999999996,0.147858626968856,0.03290873136009026,0.7373409523231892,0.06310722324218565,0.7496625044973539,0.30587595439409654,0.8407020386209878,0.15389179924291818,0.09817825099949448,0.1278659279660304,0.04469993705563009,0.018622884393679755,5.076051179916507,3.529711836947162,4.0058617264335155,3.1459107427655395,1.0252858729859895,0.6437302498802382,96.22670528366613,49.82047692462638,0.1566265060240964,0.106425702811245,1.106956337645191,0.5066702562143417,4.4,1.299999999999999,0.10136720512956701,0.0129639458751927,0.8546638779985247,0.0648617284767451,0.6275102179476446,0.3611989623963604,0.6548917595056584,0.393173650701492,0.2680191719847385,0.27762412697897737,0.08896026281728661,0.1095572851622452
dataset_a:imu_20260721_224433,dataset_a,BIBI,non_tremor,0,7,0,0.012838059398601305,0.005108332023377543,0.007915108736429075,0.0027653541475043605,0.003441645723310474,0.002257498025963941,0.22813150407352123,0.10586040552412318,0.12449799196787148,0.022088353413654616,-4.232951368437409,0.5261610823819654,3.6,1.1,0.11710110967096451,0.031086391085620765,0.8332102629903805,0.05989217044505579,0.6965381476035118,0.05347035372729392,0.7225588597649921,0.17398746003628274,0.20091548575415744,0.18002746053643043,0.05019507997783693,0.03665519457514092,3.0637826896361227,1.6450933362942481,2.1183568948151223,1.1065411191165442,0.7114145249986292,0.4876918369290008,28.942547870976547,13.77990850286075,0.08032128514056225,0.026104417670682722,0.13933249994683347,0.51087870553525,3.2,3.9000000000000004,0.1150010241662915,0.060585054801922306,0.8516814396364093,0.08093185620000143,0.3875586490645349,0.136060540509517,0.505148450707148,0.14743539066642364,0.33859895425420033,0.13863656470273067,0.11635103486509929,0.040797686250182
dataset_a:imu_20260721_224454,dataset_a,BIBI,non_tremor,0,7,0,0.025591886586617242,0.009269722143900563,0.015218149248316786,0.0041221034119063756,0.005568223387268577,0.004083542266550753,0.24842973896429174,0.058377942820549644,0.09236947791164658,0.03815261044176707,-3.792960562545885,0.4264604393024043,3.8000000000000003,1.4,0.12067910512663933,0.07183788170661967,0.7782590841529248,0.1045046125219018,0.5479864226573071,0.14846054030518707,0.814916142541413,0.12484094018031677,0.14548752638137322,0.10495896353112874,0.025364240118839795,0.01908708389444605,5.620729641293499,1.0243053308950287,3.6525217246972606,0.5468055807710588,1.4356618643072643,0.5626995158022232,59.60473957035188,8.426812814583343,0.07630522088353414,0.03614457831325302,0.9010402791218896,0.5966479327119566,3.6,0.6000000000000001,0.12425510971171692,0.03647750515275121,0.792991622930274,0.08973845016890436,0.3907570624150074,0.20640089694478136,0.7450426010574964,0.16131614621257762,0.20848396386528098,0.1261422861895872,0.017568134339521604,0.01544292470046598
